0	288.2	1013
1	281.7	898.8
2	275.2	795
3	268.7	701.2
4	262.2	616.6
5	255.7	540.5
6	249.2	472.2
7	242.7	411.1
8	236.2	356.5
9	229.7	308
10	223.3	265
11	216.8	227
12	216.7	194
13	216.7	165.8
14	216.7	141.7
15	216.7	121.1
16	216.7	103.5
17	216.7	88.5
18	216.7	75.65
19	216.7	64.67
20	216.7	55.29
21	217.6	47.29
22	218.6	40.47
23	219.6	34.67
24	220.6	29.72
25	221.6	25.49
30	226.5	11.97
35	236.5	5.746
40	250.4	2.871
45	264.2	1.491
50	270.7	0.7978
70	219.7	0.0552
100	210	0.000308
