0	272.2	1018
1	268.7	897.3
2	265.2	789.7
3	261.7	693.8
4	255.7	608.1
5	249.7	531.3
6	243.7	452.7
7	237.7	401.6
8	231.7	347.3
9	225.7	299.3
10	219.7	256.8
11	219.2	219.9
12	218.7	188.2
13	218.2	161.1
14	217.7	137.8
15	217.2	117.8
16	216.7	100.7
17	216.2	86.1
18	215.7	73.6
19	215.2	62.8
20	215.2	53.7
21	215.2	45.8
22	215.2	39.1
23	215.2	33.4
24	215.2	28.6
25	215.2	24.4
30	217.4	11.1
35	227.9	5.18
40	243.2	2.53
45	258.5	1.29
50	265.7	0.683
70	230.7	0.0467
100	210.2	0.0003
