0	287.2	1010
1	281.7	896
2	276.3	729.9
3	270.9	700
4	265.5	616
5	260.1	541
6	253.1	474
7	246.1	413
8	239.2	359
9	232.2	310.8
10	225.2	267.7
11	225.2	230
12	225.2	197.7
13	225.2	170
14	225.2	146
15	225.2	126
16	225.2	108
17	225.2	92.8
18	225.2	79.8
19	225.2	68.6
20	225.2	59
21	225.2	50.7
22	225.2	43.6
23	225.2	37.5
24	226.6	32.28
25	228.1	27.8
30	235.1	13.4
35	247.2	6.61
40	262.1	3.4
45	273.6	1.82
50	277.2	0.937
70	216.6	0.0707
100	210	0.0003
